Pocz_lp,Y,X1_Z2,X4_Z1,Ranga(X5),X6_Z2,X6_Z3,X6_Z5,X9,X10_Z2,X10_Z3,Ranga(X11),X12_Z1,Ranga(X12),X14_Z2,Ranga(X14),X15_Z1,X15_Z3,X18,X24
2074,0,0,1,2119.5,0,0,0,34880.8,1,0,966.5,0,994.5,0,2086.5,0,0,0,1
2075,0,0,0,883.5,0,0,0,48112.92,0,0,2084.5,0,1926.5,0,2086.5,1,0,0,1
2078,0,1,0,1619.5,1,0,0,49355.16,0,0,2084.5,0,1926.5,0,2086.5,1,0,0,1
2079,0,0,0,1619.5,1,0,0,44795.64,1,0,966.5,0,1926.5,0,2086.5,0,0,0,1
2080,0,0,0,2119.5,0,0,0,32762.32,0,0,329.5,0,994.5,1,1170.5,1,0,0,1
2082,0,0,0,2119.5,0,1,0,44860.64,1,0,2084.5,0,994.5,0,2086.5,1,0,1,1
2083,0,0,0,2119.5,0,1,0,32955.84,0,0,1521.5,0,1926.5,1,1170.5,0,0,1,1
2084,0,0,0,1619.5,1,0,0,38878.96,0,0,1521.5,0,1926.5,0,284.5,1,0,0,1
2085,0,0,1,883.5,0,0,0,42657.56,0,0,1521.5,0,994.5,0,284.5,0,0,0,1
2086,0,1,0,2119.5,0,0,0,43262.84,0,0,329.5,0,1926.5,1,1170.5,0,0,0,1
2087,0,0,0,2119.5,0,1,0,32736.2,0,0,966.5,0,1926.5,1,1170.5,0,0,1,3
2088,0,0,1,883.5,0,1,0,47473.44,0,0,966.5,0,1926.5,0,284.5,1,0,0,1
2089,0,0,0,883.5,0,0,0,45757.88,0,0,966.5,0,1926.5,0,2086.5,0,0,1,2
2090,0,1,0,2119.5,0,1,0,35370.44,1,0,1521.5,0,994.5,0,2086.5,0,0,1,1
2091,0,0,0,883.5,0,0,0,52980.24,0,0,1521.5,0,994.5,0,2086.5,1,0,1,1
2093,0,0,0,2119.5,0,0,1,32476.28,1,0,966.5,0,1926.5,0,284.5,1,0,0,1
2094,0,0,0,1619.5,0,1,0,39616.48,0,0,966.5,0,994.5,0,2086.5,0,0,0,1
2096,0,0,0,2119.5,0,1,0,37839.04,0,0,329.5,1,268.5,0,2086.5,0,0,0,1
2098,0,0,1,2119.5,0,0,0,40555.24,0,0,966.5,1,268.5,1,1170.5,0,0,1,1
2099,0,0,0,883.5,0,0,0,41903.24,0,0,329.5,0,1926.5,1,1170.5,1,0,1,1
2100,0,0,0,1619.5,0,1,0,39254.96,0,0,2084.5,0,994.5,1,1170.5,0,0,1,1
2101,0,0,0,2119.5,0,0,0,38645.52,0,0,329.5,0,994.5,0,284.5,0,0,0,1
2103,0,0,0,883.5,0,0,0,42134.12,1,0,966.5,1,268.5,0,2086.5,0,0,1,1
2104,0,0,0,1619.5,0,0,0,31699.56,1,0,966.5,0,994.5,0,2086.5,1,0,0,1
2105,0,0,0,2119.5,0,0,0,33270.2,0,1,1521.5,0,1926.5,0,2086.5,1,0,1,1
2106,0,0,1,189.5,0,0,1,43535,0,0,1521.5,0,1926.5,1,1170.5,1,0,0,1
2107,0,0,0,1619.5,0,0,0,47635.68,0,0,1521.5,0,994.5,1,1170.5,1,0,0,1
2108,0,0,0,883.5,1,0,0,46115.2,1,0,329.5,0,994.5,0,2086.5,1,0,0,1
2110,0,1,0,1619.5,0,1,0,33806.6,0,0,2084.5,0,1926.5,0,2086.5,0,0,0,1
2112,0,0,0,189.5,0,0,1,39733.16,0,0,329.5,0,1926.5,0,2086.5,1,0,1,1
2114,0,0,1,189.5,0,0,1,35513.84,0,0,329.5,0,1926.5,1,1170.5,1,0,1,1
2116,0,1,1,883.5,0,0,0,32494.24,1,0,2084.5,0,1926.5,0,2086.5,0,0,1,1
2117,0,1,0,2119.5,0,0,0,38022.44,0,0,329.5,0,1926.5,0,2086.5,1,0,1,1
2118,0,0,0,883.5,1,0,0,40702,0,0,2084.5,0,1926.5,1,1170.5,1,0,1,1
2120,0,0,1,883.5,0,1,0,44542.04,0,0,1521.5,0,994.5,0,284.5,1,0,1,1
2121,0,0,1,883.5,0,0,0,38324.36,0,0,966.5,0,1926.5,0,284.5,1,0,0,1
2122,0,0,0,883.5,0,0,0,50014.16,0,0,2084.5,0,1926.5,0,284.5,0,0,1,1
2123,0,0,0,2119.5,0,0,1,44827.04,0,0,329.5,1,268.5,0,284.5,1,0,0,1
2124,0,1,1,2119.5,0,0,0,39221.96,0,0,329.5,0,994.5,0,2086.5,0,0,1,1
2125,0,0,0,883.5,0,0,0,45366.96,0,0,1521.5,1,268.5,1,1170.5,0,0,1,1
2126,0,0,0,883.5,0,0,0,53078.48,1,0,966.5,0,1926.5,1,1170.5,0,1,1,1
2127,0,0,1,883.5,0,1,0,44628.08,0,0,2084.5,0,994.5,0,284.5,1,0,1,1
2128,0,0,0,883.5,0,1,0,54258.96,0,0,329.5,0,994.5,0,2086.5,1,0,1,1
2129,0,0,1,2119.5,0,1,0,50855.44,1,0,1521.5,0,1926.5,0,2086.5,1,0,0,1
2130,0,1,0,2119.5,0,0,0,26397.4,0,0,329.5,1,268.5,1,1170.5,0,0,1,1
2132,0,0,0,2119.5,0,0,0,60834.68,1,0,2084.5,0,1926.5,1,1170.5,1,0,0,1
2133,0,0,0,2119.5,0,0,0,40541,0,1,329.5,0,1926.5,0,284.5,0,0,0,1
2135,0,0,0,1619.5,0,0,0,34386.24,0,0,2084.5,0,1926.5,0,2086.5,1,0,0,1
2136,0,0,0,2119.5,0,0,0,50225.24,0,0,2084.5,0,1926.5,1,1170.5,1,0,1,1
2138,0,0,0,883.5,1,0,0,36389.2,0,0,329.5,0,1926.5,1,1170.5,1,0,1,1
2139,0,0,0,2119.5,0,1,0,42357.36,0,0,329.5,0,1926.5,0,2086.5,0,0,1,1
2140,0,0,0,189.5,0,0,1,43936.76,0,0,329.5,0,994.5,0,2086.5,0,0,0,1
2141,0,0,0,2119.5,0,0,0,42571.16,0,0,1521.5,0,1926.5,0,2086.5,1,0,0,1
2142,0,0,0,1619.5,0,0,0,50687.88,0,0,329.5,0,1926.5,0,2086.5,1,0,1,1
2144,0,1,0,883.5,1,0,0,37683.92,0,0,329.5,0,1926.5,1,1170.5,0,0,0,1
2145,0,0,0,2119.5,1,0,0,52415.68,0,0,2084.5,1,268.5,0,2086.5,0,0,0,1
2147,0,1,0,1619.5,0,0,0,41636.2,1,0,1521.5,0,1926.5,0,2086.5,0,0,1,1
2148,0,0,0,2119.5,0,0,1,52545.72,0,1,966.5,0,1926.5,1,1170.5,1,0,1,1
2150,0,0,0,2119.5,0,1,0,40663.36,0,0,329.5,0,1926.5,0,2086.5,1,0,0,1
2151,0,0,0,2119.5,0,0,0,26221.2,0,1,1521.5,0,994.5,0,284.5,0,0,0,3
2152,0,0,0,883.5,0,0,0,40238.48,0,0,966.5,1,268.5,0,2086.5,1,0,1,1
2154,0,0,1,883.5,0,0,0,38301.88,0,0,2084.5,0,994.5,0,2086.5,0,0,1,2
2155,0,0,0,2119.5,0,0,0,35081,0,0,966.5,0,1926.5,0,284.5,0,0,1,1
2156,0,0,0,2119.5,1,0,0,49755.76,0,0,329.5,0,994.5,0,2086.5,1,0,0,1
2158,0,0,0,883.5,0,0,0,47092.68,1,0,2084.5,0,994.5,1,1170.5,0,0,0,1
2160,0,0,0,1619.5,0,1,0,47354.76,1,0,2084.5,1,268.5,0,2086.5,1,0,1,1
2161,0,0,0,1619.5,0,0,0,43156.52,0,0,329.5,0,1926.5,1,1170.5,0,0,1,1
2162,0,0,0,883.5,0,1,0,44289.8,0,0,966.5,0,1926.5,1,1170.5,1,0,0,1
2164,0,0,0,2119.5,1,0,0,44772.64,0,0,2084.5,0,1926.5,0,284.5,0,0,0,2
2166,0,0,0,1619.5,0,0,0,47399.68,0,0,1521.5,1,268.5,0,2086.5,0,0,1,1
2168,0,1,0,2119.5,0,1,0,49488.76,0,0,2084.5,0,1926.5,0,2086.5,0,0,0,1
2169,0,0,0,883.5,0,0,0,47932.92,1,0,1521.5,0,994.5,0,284.5,0,0,1,1
2170,0,0,1,883.5,0,1,0,38808.36,0,0,1521.5,0,1926.5,0,2086.5,0,0,1,1
2171,0,1,0,883.5,0,1,0,33854.6,0,0,966.5,0,1926.5,0,2086.5,0,0,0,1
2172,0,1,0,2119.5,1,0,0,42897,0,0,329.5,0,994.5,0,284.5,1,0,0,2
2174,0,0,1,1619.5,0,1,0,39393.72,1,0,329.5,0,1926.5,0,2086.5,1,0,1,1
2175,0,0,0,1619.5,0,0,0,45985.8,0,1,1521.5,0,1926.5,1,1170.5,0,0,1,1
2176,0,0,0,2119.5,1,0,0,51481.08,0,0,329.5,0,1926.5,0,284.5,0,0,1,1
2177,0,0,0,883.5,0,0,0,41990.52,0,0,329.5,0,1926.5,0,284.5,1,0,0,2
2178,0,0,0,189.5,0,0,1,37475.6,0,0,1521.5,0,994.5,1,1170.5,0,0,0,1
2180,0,0,0,189.5,0,0,1,39429.12,0,0,966.5,0,994.5,0,2086.5,0,0,1,1
2181,0,0,0,2119.5,0,0,0,38838.08,0,0,329.5,0,994.5,0,284.5,0,0,0,2
2183,0,1,1,2119.5,0,0,1,30670.84,0,1,2084.5,0,994.5,1,1170.5,0,0,0,1
2186,0,0,1,1619.5,0,0,0,52625.6,0,0,329.5,0,1926.5,0,284.5,1,0,1,1
2187,0,0,0,2119.5,1,0,0,43855.6,0,0,966.5,0,994.5,1,1170.5,0,0,0,1
2189,0,0,0,2119.5,0,1,0,39894.32,0,0,966.5,0,994.5,0,284.5,0,0,0,1
2190,0,0,0,2119.5,0,0,0,38803.6,0,0,2084.5,0,1926.5,0,284.5,0,0,1,2
2191,0,0,0,2119.5,0,0,0,37803.92,1,0,1521.5,1,268.5,1,1170.5,0,0,1,1
2192,0,1,0,883.5,0,0,0,36686.44,0,0,2084.5,0,1926.5,1,1170.5,1,0,1,1
2193,0,0,0,883.5,0,0,0,33364.72,0,0,329.5,0,994.5,1,1170.5,0,0,0,1
2194,0,0,0,1619.5,1,0,0,53951.52,0,0,329.5,0,1926.5,0,2086.5,1,0,1,1
2195,0,0,0,883.5,0,0,0,46836.12,1,0,329.5,0,1926.5,0,2086.5,0,0,1,1
2196,0,0,0,2119.5,0,0,0,40407.24,1,0,966.5,1,268.5,0,284.5,0,0,1,1
2197,0,0,0,1619.5,0,0,0,43196.16,0,0,966.5,0,1926.5,0,2086.5,1,0,0,1
2199,0,0,0,189.5,0,0,1,58502.72,0,0,2084.5,0,994.5,1,1170.5,1,0,1,1
2201,1,1,0,883.5,0,0,0,16112.64,0,1,2084.5,0,1926.5,0,284.5,0,1,0,1
2203,1,0,0,883.5,0,0,0,14463.46,0,1,966.5,0,1926.5,1,1170.5,1,0,0,3
2205,1,0,0,1619.5,1,0,0,14309.18,1,0,966.5,0,1926.5,1,1170.5,0,1,1,1
2206,1,0,0,189.5,0,0,1,13311.22,0,1,329.5,0,994.5,0,2086.5,0,1,1,1
2207,1,1,1,189.5,0,0,1,12322.58,0,0,966.5,1,268.5,1,1170.5,0,1,1,1
2208,1,1,0,883.5,0,0,0,17961.22,0,0,966.5,0,994.5,0,284.5,0,0,1,1
2209,1,0,0,883.5,1,0,0,17322.7,0,0,966.5,0,994.5,1,1170.5,0,0,0,1
2210,1,0,0,2119.5,0,0,0,16267.9,0,0,2084.5,0,994.5,1,1170.5,0,0,0,1
2213,1,1,1,2394.5,0,0,0,19487.26,0,0,1521.5,0,994.5,0,2086.5,1,0,1,1
2214,1,0,0,2119.5,0,0,1,17237.44,1,0,2084.5,0,1926.5,0,2086.5,0,0,1,1
2215,1,1,0,1619.5,1,0,0,14702.02,1,0,2084.5,0,994.5,0,284.5,0,1,1,1
2217,1,0,0,1619.5,0,0,0,17730.32,0,0,2084.5,0,1926.5,1,1170.5,0,1,1,4
2218,1,0,0,883.5,0,0,0,14881.38,0,0,966.5,0,1926.5,0,284.5,1,0,1,2
2221,1,0,1,2119.5,0,0,0,15200.08,0,1,1521.5,0,994.5,1,1170.5,0,0,0,1
2222,1,0,1,883.5,0,0,0,14178.1,0,0,329.5,0,1926.5,0,284.5,0,0,1,3
2226,1,0,1,1619.5,0,0,0,16694.4,1,0,966.5,0,994.5,1,1170.5,1,0,1,1
2228,1,0,1,2119.5,0,0,0,14764.7,1,0,1521.5,0,994.5,0,284.5,0,1,1,1
2230,1,0,1,189.5,0,0,1,16119,0,0,966.5,0,994.5,0,2086.5,1,0,1,5
2231,1,0,0,883.5,0,1,0,14749.6,0,0,2084.5,1,268.5,1,1170.5,1,0,0,1
2233,1,0,0,883.5,0,0,0,17964.6,0,1,2084.5,0,1926.5,1,1170.5,0,0,1,1
2234,1,0,0,189.5,0,0,1,15378.7,1,0,1521.5,0,1926.5,1,1170.5,0,1,1,1
2235,1,0,1,2394.5,0,0,0,16243.52,1,0,966.5,1,268.5,1,1170.5,1,0,1,2
2236,1,0,1,883.5,0,0,0,16528.04,0,0,1521.5,0,994.5,1,1170.5,1,0,1,1
2237,1,0,0,2119.5,0,0,0,19548.12,1,0,966.5,0,994.5,1,1170.5,0,1,1,1
2241,1,1,0,883.5,0,0,0,16313.14,0,0,2084.5,0,994.5,0,284.5,1,0,0,5
2243,1,1,0,883.5,0,0,0,13913.38,0,1,2084.5,0,994.5,0,2086.5,0,1,0,1
2244,1,0,0,883.5,0,0,0,15684.16,1,0,966.5,1,268.5,1,1170.5,0,1,0,4
2245,1,1,0,883.5,0,0,0,15533.08,0,0,1521.5,0,994.5,0,284.5,0,1,0,4
2246,1,0,0,883.5,0,0,0,14838.84,1,0,2084.5,0,994.5,0,2086.5,1,0,0,1
2247,1,0,0,189.5,0,0,1,14730.98,0,0,1521.5,0,1926.5,1,1170.5,1,0,1,1
2248,1,1,0,883.5,0,0,0,14557.46,0,1,329.5,0,994.5,1,1170.5,0,0,1,1
2249,1,1,1,1619.5,0,0,0,17655.34,0,1,2084.5,0,994.5,1,1170.5,0,0,0,1
2250,1,0,0,883.5,1,0,0,19159.88,0,0,2084.5,1,268.5,1,1170.5,0,1,0,1
2251,1,0,0,883.5,0,0,0,14397.64,0,1,966.5,1,268.5,0,284.5,1,0,0,1
2254,1,0,1,1619.5,0,0,1,17792.88,0,1,329.5,0,1926.5,1,1170.5,0,0,0,1
2255,1,0,0,883.5,0,0,1,17157.96,0,0,2084.5,0,994.5,1,1170.5,0,0,0,1
2256,1,0,0,189.5,0,0,1,17315.96,1,0,966.5,0,994.5,0,284.5,0,0,1,4
2257,1,0,0,883.5,0,0,0,18280.28,1,0,2084.5,1,268.5,1,1170.5,0,0,1,1
2258,1,1,0,883.5,0,1,0,15841.84,0,1,966.5,0,994.5,1,1170.5,0,1,1,4
2259,1,1,0,2394.5,0,0,0,18514.94,1,0,966.5,1,268.5,1,1170.5,1,0,0,1
2260,1,0,0,883.5,0,0,0,18568.96,1,0,1521.5,1,268.5,0,2086.5,0,0,0,1
2261,1,0,1,883.5,0,0,0,15839.4,0,1,966.5,1,268.5,1,1170.5,0,0,0,3
2262,1,1,0,189.5,0,0,1,11188.18,0,0,2084.5,0,1926.5,1,1170.5,0,0,1,1
2263,1,0,0,2119.5,0,0,0,15985.42,1,0,966.5,0,994.5,1,1170.5,0,0,1,1
2265,1,0,1,883.5,0,0,0,17569.42,0,0,1521.5,0,1926.5,0,284.5,1,0,0,1
2266,1,0,0,189.5,0,0,1,16817.8,0,1,2084.5,0,1926.5,0,284.5,0,0,0,3
2267,1,1,0,189.5,0,0,1,14086.12,0,1,2084.5,0,994.5,0,284.5,1,0,0,1
2268,1,0,0,883.5,0,0,1,16685.24,0,0,966.5,0,994.5,1,1170.5,0,1,0,1
2269,1,0,1,883.5,0,0,1,18450.06,1,0,2084.5,1,268.5,1,1170.5,0,1,1,1
2271,1,0,0,883.5,1,0,0,13638.94,1,0,1521.5,0,1926.5,1,1170.5,0,0,1,1
2273,1,0,0,2119.5,0,0,1,14360.5,0,0,2084.5,0,994.5,1,1170.5,0,0,0,1
2274,1,0,0,1619.5,0,0,1,15155.4,1,0,1521.5,1,268.5,1,1170.5,0,1,1,3
2275,1,0,0,883.5,0,0,0,14925.72,0,1,966.5,1,268.5,0,284.5,0,1,1,1
2278,1,0,0,189.5,0,0,1,14117.64,0,1,966.5,1,268.5,0,2086.5,1,0,0,2
2282,1,0,1,883.5,0,0,0,18874.42,1,0,966.5,0,1926.5,1,1170.5,1,0,1,1
2283,1,0,0,883.5,0,0,0,16350.66,0,1,966.5,1,268.5,1,1170.5,0,0,1,1
2284,1,1,0,883.5,1,0,0,12735.26,1,0,2084.5,0,994.5,1,1170.5,0,0,1,2
2285,1,1,0,883.5,0,1,0,15407.54,0,0,966.5,1,268.5,1,1170.5,1,0,1,1
2286,1,0,0,883.5,0,0,0,16507.58,0,1,2084.5,0,1926.5,0,284.5,0,0,1,1
2287,1,0,0,1619.5,0,0,1,13196.92,0,0,966.5,0,994.5,0,284.5,0,0,0,1
2288,1,0,1,189.5,0,0,1,12021.04,0,0,2084.5,1,268.5,0,2086.5,0,1,1,4
2289,1,1,0,883.5,0,0,0,15994.54,1,0,2084.5,0,994.5,1,1170.5,0,0,0,2
2290,1,0,0,883.5,0,0,0,14147.86,0,0,1521.5,0,1926.5,1,1170.5,0,1,1,1
2291,1,1,0,1619.5,0,0,0,17060.78,0,0,966.5,1,268.5,1,1170.5,0,1,1,1
2292,1,0,0,189.5,0,0,1,13143.8,0,0,966.5,0,1926.5,0,2086.5,0,0,1,1
2293,1,0,0,1619.5,0,0,0,15360.8,0,0,1521.5,0,994.5,1,1170.5,0,1,0,1
2294,1,0,1,883.5,0,0,1,16823.46,1,0,966.5,0,994.5,0,2086.5,1,0,1,1
2296,1,1,0,883.5,0,0,1,14898.92,0,1,2084.5,0,994.5,1,1170.5,0,1,1,1
2297,1,0,0,883.5,0,0,0,16115.36,0,0,2084.5,1,268.5,1,1170.5,0,0,0,2
2298,1,1,0,883.5,0,0,0,14805.4,1,0,966.5,0,994.5,1,1170.5,0,0,0,3
2299,1,0,0,883.5,0,0,1,15474.88,0,0,329.5,0,1926.5,1,1170.5,0,1,1,1
2301,1,1,1,1619.5,0,0,0,16097.36,0,1,1521.5,0,994.5,0,284.5,0,1,0,1
2302,1,0,1,189.5,0,0,1,12315.26,0,0,1521.5,0,994.5,1,1170.5,1,0,1,3
2303,1,1,1,883.5,0,0,0,14790.98,0,1,1521.5,0,994.5,0,284.5,0,1,1,1
2307,1,0,0,883.5,0,0,0,14757.96,1,0,2084.5,1,268.5,0,284.5,0,1,0,4
2308,1,0,0,1619.5,0,0,0,17714.38,0,0,1521.5,0,994.5,1,1170.5,1,0,0,1
2309,1,0,0,883.5,0,0,0,19038.72,1,0,1521.5,0,994.5,1,1170.5,0,0,0,1
2310,1,0,0,1619.5,0,0,0,13715.5,1,0,1521.5,1,268.5,1,1170.5,1,0,0,1
2312,1,0,1,189.5,0,0,1,15965.14,0,0,329.5,0,994.5,1,1170.5,0,1,1,1
2313,1,0,1,1619.5,0,0,0,14938.12,1,0,329.5,0,1926.5,0,2086.5,0,0,1,1
2314,1,0,0,883.5,0,0,0,13229.68,0,1,2084.5,0,994.5,0,284.5,0,1,0,1
2315,1,0,0,2119.5,0,0,0,13842.64,1,0,1521.5,0,994.5,1,1170.5,1,0,1,1
2318,1,0,1,1619.5,0,0,0,17941.64,0,0,2084.5,0,1926.5,1,1170.5,0,0,1,1
2319,1,0,1,189.5,0,0,1,15064.4,0,0,966.5,0,1926.5,1,1170.5,0,0,1,1
2320,1,1,0,189.5,0,0,1,11738.24,0,1,2084.5,0,1926.5,1,1170.5,1,0,1,1
2322,1,0,0,883.5,0,0,1,16942.98,0,0,2084.5,0,994.5,1,1170.5,0,0,1,5
2323,1,0,0,189.5,0,0,1,12922.24,1,0,1521.5,0,994.5,1,1170.5,1,0,1,1
2324,1,0,0,2119.5,0,0,1,15182.18,0,0,329.5,1,268.5,0,2086.5,0,1,0,1
2325,1,0,1,189.5,0,0,1,11607.32,0,0,2084.5,0,994.5,1,1170.5,0,0,1,1
2326,1,0,1,189.5,0,0,1,12171.9,1,0,1521.5,0,1926.5,0,2086.5,1,0,0,1
2328,1,0,0,883.5,0,0,1,16418.16,1,0,2084.5,1,268.5,1,1170.5,0,1,1,3
2329,1,0,0,1619.5,0,0,1,18567.92,1,0,966.5,1,268.5,1,1170.5,1,0,1,1
2330,1,0,1,883.5,0,0,0,13532.96,0,1,1521.5,1,268.5,1,1170.5,0,0,0,1
2331,1,0,0,883.5,0,0,1,19557.42,0,0,966.5,1,268.5,1,1170.5,0,0,1,1
2332,1,0,0,883.5,0,0,0,16558.5,1,0,966.5,0,994.5,1,1170.5,1,0,0,1
2333,1,0,0,883.5,0,0,0,15556.42,1,0,2084.5,0,994.5,0,284.5,1,0,1,1
2334,1,1,0,189.5,0,0,1,12031.04,1,0,329.5,0,994.5,1,1170.5,0,0,0,5
2335,1,0,0,883.5,0,0,0,14754.02,1,0,1521.5,1,268.5,0,2086.5,1,0,1,1
2336,1,0,0,189.5,0,0,1,16350.22,0,0,2084.5,1,268.5,1,1170.5,0,1,0,1
2337,1,0,0,883.5,0,0,1,14437.42,1,0,1521.5,0,994.5,0,284.5,0,0,1,1
2338,1,0,1,883.5,0,0,1,17814.44,0,1,1521.5,0,994.5,0,2086.5,0,0,1,1
2339,1,0,0,883.5,0,0,1,15916.24,0,0,966.5,0,1926.5,0,284.5,0,1,1,1
2342,1,0,0,883.5,1,0,0,14590.18,0,0,966.5,0,1926.5,1,1170.5,0,0,0,1
2343,1,0,1,189.5,0,0,1,11481.92,1,0,329.5,0,994.5,1,1170.5,0,0,0,2
2345,1,1,0,189.5,0,0,1,14402.96,1,0,1521.5,0,994.5,1,1170.5,1,0,0,4
2346,1,1,0,883.5,0,0,0,15858.18,1,0,2084.5,1,268.5,1,1170.5,1,0,1,1
2347,1,0,0,883.5,0,0,1,17241.52,1,0,966.5,0,994.5,1,1170.5,0,1,0,5
2348,1,1,0,2394.5,0,1,0,16208.98,0,0,966.5,1,268.5,0,284.5,1,0,0,1
2349,1,0,1,883.5,0,0,0,15757.92,0,1,1521.5,1,268.5,1,1170.5,0,0,0,2
2350,1,0,1,1619.5,0,0,0,14679.3,0,1,1521.5,0,994.5,1,1170.5,0,0,0,1
2352,1,0,0,189.5,0,0,1,15653.96,0,0,2084.5,0,1926.5,1,1170.5,0,0,0,1
2354,1,0,1,1619.5,0,0,1,16045.66,0,1,329.5,0,1926.5,1,1170.5,1,0,0,1
2355,1,0,0,2119.5,0,0,0,13501.38,1,0,2084.5,1,268.5,0,2086.5,0,1,0,1
2356,1,0,1,883.5,1,0,0,17005.76,1,0,966.5,0,994.5,1,1170.5,0,0,1,1
2357,1,0,1,1619.5,0,0,1,14743.56,0,0,966.5,0,994.5,1,1170.5,0,1,1,5
2358,1,0,1,2119.5,0,0,0,17675.5,1,0,1521.5,0,994.5,1,1170.5,0,1,1,1
2361,1,0,1,2119.5,0,0,1,15432.26,1,0,2084.5,1,268.5,0,2086.5,1,0,0,2
2363,1,0,1,883.5,0,0,0,16030.1,1,0,2084.5,0,1926.5,1,1170.5,1,0,1,4
2364,1,0,0,883.5,0,0,1,17315.64,1,0,2084.5,1,268.5,1,1170.5,0,1,0,1
2366,1,0,0,1619.5,0,0,0,16380.52,1,0,966.5,1,268.5,1,1170.5,1,0,0,1
2367,1,0,0,883.5,0,0,0,12892.54,1,0,1521.5,0,994.5,0,284.5,0,1,0,1
2369,1,0,1,883.5,0,0,0,18236.68,1,0,1521.5,0,1926.5,1,1170.5,0,0,1,1
2370,1,0,1,883.5,0,0,0,14606.48,0,0,966.5,0,994.5,0,284.5,0,1,1,4
2371,1,0,0,883.5,0,0,1,17560.06,0,0,966.5,0,994.5,1,1170.5,0,0,1,1
2372,1,0,0,883.5,1,0,0,15919.44,0,1,329.5,1,268.5,0,2086.5,0,1,0,3
2374,1,0,0,1619.5,0,0,0,14217.68,1,0,2084.5,1,268.5,1,1170.5,0,0,1,1
2375,1,0,0,883.5,0,0,1,14142.72,0,0,2084.5,0,994.5,1,1170.5,1,0,0,1
2376,1,0,1,189.5,0,0,1,12607.78,1,0,1521.5,0,994.5,1,1170.5,1,0,0,1
2379,1,0,0,883.5,0,0,0,14519.84,0,0,329.5,0,994.5,0,284.5,0,0,0,1
2380,1,0,0,189.5,0,0,1,12879.34,1,0,1521.5,0,1926.5,1,1170.5,1,0,1,3
2383,1,0,0,883.5,0,0,1,15601.32,1,0,966.5,1,268.5,1,1170.5,1,0,1,1
2384,1,1,0,883.5,0,0,0,14615.44,1,0,2084.5,0,994.5,1,1170.5,0,0,1,3
2385,1,1,1,1619.5,1,0,0,14603.16,0,1,966.5,1,268.5,0,284.5,0,0,1,1
2386,1,1,1,883.5,0,0,0,15553.46,1,0,966.5,0,994.5,1,1170.5,0,1,1,1
2388,1,0,0,883.5,0,0,0,18073.86,1,0,1521.5,0,994.5,1,1170.5,0,1,1,1
2389,1,0,0,189.5,0,0,1,11759.96,0,1,966.5,0,994.5,0,2086.5,0,0,1,1
2391,1,0,0,1619.5,0,0,0,15493.04,1,0,1521.5,1,268.5,1,1170.5,0,0,0,1
2393,1,1,1,1619.5,0,0,0,16015.46,0,0,1521.5,1,268.5,1,1170.5,0,0,1,1
2395,1,1,1,883.5,0,0,0,16087.6,0,1,2084.5,1,268.5,0,284.5,0,0,1,1
2396,1,0,0,1619.5,0,0,1,15498.72,0,0,966.5,0,994.5,1,1170.5,0,1,0,3
2397,1,0,0,2119.5,0,0,1,18492.54,0,0,966.5,1,268.5,1,1170.5,1,0,0,1
2398,1,0,0,883.5,0,0,0,18053.94,1,0,966.5,0,994.5,1,1170.5,0,1,1,2
2399,1,0,0,189.5,0,0,1,11634.46,0,0,2084.5,0,994.5,1,1170.5,0,0,1,3
